title,payment_amount,title,customer_name,rental_date,return_date,replacement_cost,first_name,staff_name,city,country,store_id,col,USA
GANGS PRIDE,3.99,GANGS PRIDE,LORRAINE STEPHENS,2005-08-23 14:26:04.000,2005-08-28 15:04:04.000,27.99,Mike,MikeHillyer,Hami,China,1,Below Avg,Other
ALABAMA DEVIL,5.99,ALABAMA DEVIL,VERONICA STONE,2005-08-23 14:26:51.000,2005-08-29 16:28:51.000,21.99,Jon,JonStephens,Greensboro,United States,2,Above Avg,USA
CADDYSHACK JEDI,2.99,CADDYSHACK JEDI,DAWN SULLIVAN,2005-08-23 14:27:07.000,2005-08-28 12:01:07.000,17.99,Jon,JonStephens,Funafuti,Tuvalu,2,Below Avg,Other
ROAD ROXANNE,4.99,ROAD ROXANNE,PERRY SWAFFORD,2005-08-23 14:29:16.000,2005-08-26 08:41:16.000,12.99,Mike,MikeHillyer,Quilmes,Argentina,1,Above Avg,Other
WONDERLAND CHRISTMAS,4.99,WONDERLAND CHRISTMAS,SUSAN WILSON,2005-08-23 14:31:19.000,2005-08-25 19:01:19.000,19.99,Jon,JonStephens,Hamilton,New Zealand,2,Above Avg,Other
MODERN DORADO,1.99,MODERN DORADO,LYNN PAYNE,2005-08-23 14:31:50.000,2005-08-27 16:08:50.000,20.99,Jon,JonStephens,Lilongwe,Malawi,2,Below Avg,Other
MONTEZUMA COMMAND,0.99,MONTEZUMA COMMAND,JUAN FRALEY,2005-08-23 14:35:10.000,2005-08-29 19:06:10.000,22.99,Jon,JonStephens,Teboksary,Russian Federation,2,Below Avg,Other
GO PURPLE,1.99,GO PURPLE,THEODORE CULP,2005-08-23 14:38:37.000,2005-08-27 14:45:37.000,12.99,Jon,JonStephens,Uluberia,India,2,Below Avg,Other
HEAVEN FREEDOM,2.99,HEAVEN FREEDOM,JOEL FRANCISCO,2005-08-23 14:42:07.000,2005-08-27 15:00:07.000,19.99,Jon,JonStephens,Sucre,Bolivia,2,Below Avg,Other
JAPANESE RUN,0.99,JAPANESE RUN,DOLORES WAGNER,2005-08-23 14:43:15.000,2005-08-25 17:41:15.000,29.99,Mike,MikeHillyer,Ipoh,Malaysia,1,Below Avg,Other
SATURDAY LAMBS,5.99,SATURDAY LAMBS,JOHN FARNSWORTH,2005-08-23 14:43:46.000,2005-08-27 16:43:46.000,28.99,Mike,MikeHillyer,Parbhani,India,1,Above Avg,Other
WIFE TURN,10.99,WIFE TURN,JANET PHILLIPS,2005-08-23 14:47:26.000,2005-09-01 10:51:26.000,27.99,Jon,JonStephens,Antofagasta,Chile,2,Above Avg,Other
DEEP CRUSADE,4.99,DEEP CRUSADE,MARGARET MOORE,2006-02-14 15:16:03.000,,20.99,Mike,MikeHillyer,Masqat,Oman,1,Above Avg,Other
VOYAGE LEGALLY,0.99,VOYAGE LEGALLY,TOMMY COLLAZO,2005-08-23 14:52:50.000,2005-08-27 16:12:50.000,28.99,Jon,JonStephens,Qomsheh,Iran,2,Below Avg,Other
BILKO ANONYMOUS,4.99,BILKO ANONYMOUS,MARCUS HIDALGO,2005-08-23 14:55:47.000,2005-08-24 12:37:47.000,25.99,Mike,MikeHillyer,Tartu,Estonia,1,Above Avg,Other
SHOW LORD,6.99,SHOW LORD,BRENDA WRIGHT,2005-08-23 14:58:06.000,2005-08-28 13:30:06.000,24.99,Mike,MikeHillyer,Kamarhati,India,1,Above Avg,Other
CELEBRITY HORN,0.99,CELEBRITY HORN,ROGER QUINTANILLA,2005-08-23 14:59:51.000,2005-08-25 15:27:51.000,24.99,Mike,MikeHillyer,Hsichuh,Taiwan,1,Below Avg,Other
MIDNIGHT WESTWARD,1.99,MIDNIGHT WESTWARD,ALEXANDER FENNELL,2005-08-23 14:59:58.000,2005-08-27 13:13:58.000,19.99,Jon,JonStephens,Bergamo,Italy,2,Below Avg,Other
SIDE ARK,3.99,SIDE ARK,NAOMI JENNINGS,2005-08-23 15:01:54.000,2005-08-31 20:01:54.000,28.99,Jon,JonStephens,Karnal,India,2,Below Avg,Other
WRONG BEHAVIOR,2.99,WRONG BEHAVIOR,THOMAS GRIGSBY,2005-08-23 15:03:13.000,2005-08-25 20:12:13.000,10.99,Mike,MikeHillyer,Kansas City,United States,1,Below Avg,USA
GRAFFITI LOVE,0.99,GRAFFITI LOVE,LILLIE KIM,2005-08-23 15:03:58.000,2005-08-24 17:46:58.000,29.99,Jon,JonStephens,Idfu,Egypt,2,Below Avg,Other
SHINING ROSES,0.99,SHINING ROSES,LESTER KRAUS,2005-08-23 15:05:59.000,2005-08-24 11:13:59.000,12.99,Mike,MikeHillyer,Kanchrapara,India,1,Below Avg,Other
PEAK FOREVER,4.99,PEAK FOREVER,ANDREA HENDERSON,2005-08-23 15:08:00.000,2005-08-24 17:52:00.000,25.99,Jon,JonStephens,Mahajanga,Madagascar,2,Above Avg,Other
OSCAR GOLD,2.99,OSCAR GOLD,BILLY POULIN,2005-08-23 15:09:17.000,2005-08-28 15:14:17.000,29.99,Jon,JonStephens,Cabuyao,Philippines,2,Below Avg,Other
APACHE DIVINE,5.99,APACHE DIVINE,ARTHUR SIMPKINS,2005-08-23 15:10:42.000,2005-08-29 09:28:42.000,16.99,Jon,JonStephens,Maikop,Russian Federation,2,Above Avg,Other
BACKLASH UNDEFEATED,9.99,BACKLASH UNDEFEATED,PAUL TROUT,2005-08-23 15:15:02.000,2005-08-31 20:39:02.000,24.99,Jon,JonStephens,Kursk,Russian Federation,2,Above Avg,Other
GREASE YOUTH,0.99,GREASE YOUTH,ARTHUR SIMPKINS,2005-08-23 15:15:19.000,2005-08-24 10:50:19.000,20.99,Jon,JonStephens,Maikop,Russian Federation,2,Below Avg,Other
BREAKFAST GOLDFINGER,5.99,BREAKFAST GOLDFINGER,LARRY THRASHER,2005-08-23 15:16:32.000,2005-08-29 12:20:32.000,18.99,Mike,MikeHillyer,Adana,Turkey,1,Above Avg,Other
WARDROBE PHANTOM,2.99,WARDROBE PHANTOM,MELISSA KING,2005-08-23 15:17:14.000,2005-08-27 13:04:14.000,19.99,Mike,MikeHillyer,Lungtan,Taiwan,1,Below Avg,Other
BEVERLY OUTLAW,2.99,BEVERLY OUTLAW,ALVIN DELOACH,2005-08-23 15:19:15.000,2005-08-25 18:42:15.000,21.99,Jon,JonStephens,Cuauhtmoc,Mexico,2,Below Avg,Other
POCUS PULP,0.99,POCUS PULP,TONY CARRANZA,2005-08-23 15:21:19.000,2005-08-24 15:47:19.000,15.99,Jon,JonStephens,Koriyama,Japan,2,Below Avg,Other
FLASH WARS,8.99,FLASH WARS,CLINTON BUFORD,2005-08-23 15:21:35.000,2005-08-30 15:01:35.000,21.99,Jon,JonStephens,Aurora,United States,2,Above Avg,USA
CONFIDENTIAL INTERVIEW,6.99,CONFIDENTIAL INTERVIEW,JOE GILLILAND,2005-08-23 15:22:15.000,2005-08-31 14:54:15.000,13.99,Mike,MikeHillyer,Imus,Philippines,1,Above Avg,Other
BADMAN DAWN,5.99,BADMAN DAWN,LORRAINE STEPHENS,2005-08-23 15:23:50.000,2005-09-01 19:31:50.000,22.99,Mike,MikeHillyer,Hami,China,1,Above Avg,Other
FALCON VOLUME,8.99,FALCON VOLUME,MARJORIE TUCKER,2005-08-23 15:25:27.000,2005-09-01 16:14:27.000,21.99,Jon,JonStephens,Jastrzebie-Zdrj,Poland,2,Above Avg,Other
BEACH HEARTBREAKERS,2.99,BEACH HEARTBREAKERS,TIM CARY,2005-08-23 15:29:17.000,2005-08-26 11:44:17.000,16.99,Jon,JonStephens,Bijapur,India,2,Below Avg,Other
WARDROBE PHANTOM,2.99,WARDROBE PHANTOM,FELICIA SUTTON,2005-08-23 15:29:41.000,2005-08-27 18:17:41.000,19.99,Mike,MikeHillyer,Korla,China,1,Below Avg,Other
JADE BUNCH,4.99,JADE BUNCH,DARYL LARUE,2005-08-23 15:30:48.000,2005-08-31 11:20:48.000,21.99,Jon,JonStephens,Mosul,Iraq,2,Above Avg,Other
SNATCH SLIPPER,5.99,SNATCH SLIPPER,SHELLY WATTS,2005-08-23 15:34:46.000,2005-08-30 21:00:46.000,15.99,Jon,JonStephens,Dayton,United States,2,Above Avg,USA
HELLFIGHTERS SIERRA,2.99,HELLFIGHTERS SIERRA,STEVEN CURLEY,2005-08-23 15:34:49.000,2005-08-24 16:54:49.000,23.99,Mike,MikeHillyer,Miraj,India,1,Below Avg,Other
NORTHWEST POLISH,4.99,NORTHWEST POLISH,JOHNNIE CHISHOLM,2005-08-23 15:35:59.000,2005-08-30 19:30:59.000,24.99,Jon,JonStephens,Plock,Poland,2,Above Avg,Other
HARRY IDAHO,6.99,HARRY IDAHO,JAMIE RICE,2005-08-23 15:36:05.000,2005-08-30 14:05:05.000,18.99,Jon,JonStephens,Sterling Heights,United States,2,Above Avg,USA
CHAINSAW UPTOWN,0.99,CHAINSAW UPTOWN,JESSIE BANKS,2005-08-23 15:37:31.000,2005-08-28 18:41:31.000,25.99,Jon,JonStephens,Stara Zagora,Bulgaria,2,Below Avg,Other
HUNTER ALTER,2.99,HUNTER ALTER,SHERRY MARSHALL,2005-08-23 15:38:12.000,2005-08-26 15:18:12.000,21.99,Mike,MikeHillyer,Shubra al-Khayma,Egypt,1,Below Avg,Other
VERTIGO NORTHWEST,2.99,VERTIGO NORTHWEST,JULIA FLORES,2005-08-23 15:38:34.000,2005-08-25 10:06:34.000,17.99,Mike,MikeHillyer,La Plata,Argentina,1,Below Avg,Other
SHRUNK DIVINE,2.99,SHRUNK DIVINE,FRANCES PARKER,2005-08-23 15:39:18.000,2005-08-27 14:28:18.000,14.99,Jon,JonStephens,Juazeiro do Norte,Brazil,2,Below Avg,Other
KICK SAVANNAH,0.99,KICK SAVANNAH,CATHY SPENCER,2005-08-23 15:39:38.000,2005-08-24 11:46:38.000,10.99,Mike,MikeHillyer,Kakamigahara,Japan,1,Below Avg,Other
INSTINCT AIRPORT,2.99,INSTINCT AIRPORT,JOSHUA MARK,2005-08-23 15:41:12.000,2005-08-26 10:29:12.000,21.99,Jon,JonStephens,Rampur,India,2,Below Avg,Other
TIES HUNGER,5.99,TIES HUNGER,MAURICE CRAWLEY,2005-08-23 15:41:20.000,2005-08-27 15:47:20.000,28.99,Jon,JonStephens,Coatzacoalcos,Mexico,2,Above Avg,Other
CAT CONEHEADS,4.99,CAT CONEHEADS,KEN PREWITT,2005-08-23 15:45:42.000,2005-08-27 19:24:42.000,14.99,Mike,MikeHillyer,Bucuresti,Romania,1,Above Avg,Other
KARATE MOON,2.99,KARATE MOON,WESLEY BULL,2005-08-23 15:46:33.000,2005-08-29 15:52:33.000,21.99,Mike,MikeHillyer,Ourense (Orense),Spain,1,Below Avg,Other
FORREST SONS,2.99,FORREST SONS,EVA RAMOS,2005-08-23 15:47:02.000,2005-08-25 19:37:02.000,15.99,Mike,MikeHillyer,Clarksville,United States,1,Below Avg,USA
BAKED CLEOPATRA,2.99,BAKED CLEOPATRA,REGINALD KINDER,2005-08-23 15:54:20.000,2005-08-24 18:53:20.000,20.99,Jon,JonStephens,Madiun,Indonesia,2,Below Avg,Other
GLASS DYING,0.99,GLASS DYING,JEROME KENYON,2005-08-23 15:58:05.000,2005-08-26 19:23:05.000,24.99,Mike,MikeHillyer,Rancagua,Chile,1,Below Avg,Other
MALLRATS UNITED,2.99,MALLRATS UNITED,LAURIE LAWRENCE,2005-08-23 15:59:01.000,2005-08-29 20:26:01.000,25.99,Mike,MikeHillyer,Firozabad,India,1,Below Avg,Other
ROMAN PUNK,0.99,ROMAN PUNK,JOHNNY TURPIN,2005-08-23 15:59:12.000,2005-08-25 15:36:12.000,28.99,Mike,MikeHillyer,al-Qadarif,Sudan,1,Below Avg,Other
MOTHER OLEANDER,0.99,MOTHER OLEANDER,ISAAC OGLESBY,2005-08-23 15:59:51.000,2005-08-26 12:01:51.000,20.99,Jon,JonStephens,Cuernavaca,Mexico,2,Below Avg,Other
WONKA SEA,2.99,WONKA SEA,ANDREA HENDERSON,2005-08-23 16:07:15.000,2005-08-25 19:36:15.000,24.99,Jon,JonStephens,Mahajanga,Madagascar,2,Below Avg,Other
USUAL UNTOUCHABLES,4.99,USUAL UNTOUCHABLES,FLOYD GANDY,2005-08-23 16:08:15.000,2005-08-28 11:08:15.000,21.99,Mike,MikeHillyer,Zapopan,Mexico,1,Above Avg,Other
MEET CHOCOLATE,4.99,MEET CHOCOLATE,STEPHANIE MITCHELL,2005-08-23 16:08:40.000,2005-08-28 15:35:40.000,26.99,Mike,MikeHillyer,Yerevan,Armenia,1,Above Avg,Other
HAUNTING PIANIST,4.99,HAUNTING PIANIST,MABEL HOLLAND,2005-08-23 16:15:45.000,2005-09-01 11:37:45.000,22.99,Jon,JonStephens,Monywa,Myanmar,2,Above Avg,Other
DANCES NONE,0.99,DANCES NONE,JESSIE BANKS,2006-02-14 15:16:03.000,,22.99,Mike,MikeHillyer,Stara Zagora,Bulgaria,1,Below Avg,Other
MUSIC BOONDOCK,0.99,MUSIC BOONDOCK,JEFFREY SPEAR,2005-08-23 16:17:09.000,2005-08-28 16:10:09.000,17.99,Jon,JonStephens,Ciparay,Indonesia,2,Below Avg,Other
PATHS CONTROL,7.99,PATHS CONTROL,MABEL HOLLAND,2005-08-23 16:18:12.000,2005-08-29 17:10:12.000,9.99,Jon,JonStephens,Monywa,Myanmar,2,Above Avg,Other
HUNTING MUSKETEERS,2.99,HUNTING MUSKETEERS,MAURICE CRAWLEY,2005-08-23 16:18:25.000,2005-08-26 10:57:25.000,24.99,Jon,JonStephens,Coatzacoalcos,Mexico,2,Below Avg,Other
STAGECOACH ARMAGEDDON,7.99,STAGECOACH ARMAGEDDON,RAMONA HALE,2005-08-23 16:19:02.000,2005-08-31 12:29:02.000,25.99,Jon,JonStephens,Patiala,India,2,Above Avg,Other
CONVERSATION DOWNHILL,4.99,CONVERSATION DOWNHILL,RAFAEL ABNEY,2006-02-14 15:16:03.000,,14.99,Jon,JonStephens,Talavera,Philippines,2,Above Avg,Other
ITALIAN AFRICAN,7.99,ITALIAN AFRICAN,CHARLES KOWALSKI,2005-08-23 16:19:14.000,2005-08-29 16:14:14.000,24.99,Jon,JonStephens,Sungai Petani,Malaysia,2,Above Avg,Other
EXPRESS LONELY,2.99,EXPRESS LONELY,KEITH RICO,2005-08-23 16:22:20.000,2005-08-27 11:52:20.000,23.99,Mike,MikeHillyer,Bratislava,Slovakia,1,Below Avg,Other
CAUSE DATE,4.99,CAUSE DATE,VICKIE BREWER,2005-08-23 16:23:08.000,2005-08-28 20:30:08.000,16.99,Jon,JonStephens,Halle/Saale,Germany,2,Above Avg,Other
BRANNIGAN SUNRISE,9.99,BRANNIGAN SUNRISE,EVELYN MORGAN,2005-08-23 16:24:24.000,2005-09-01 13:48:24.000,27.99,Jon,JonStephens,Vaduz,Liechtenstein,2,Above Avg,Other
ROOTS REMEMBER,4.99,ROOTS REMEMBER,WILMA RICHARDS,2005-08-23 16:27:24.000,2005-08-31 11:57:24.000,23.99,Mike,MikeHillyer,Bellevue,United States,1,Above Avg,USA
WRONG BEHAVIOR,2.99,WRONG BEHAVIOR,CLIFTON MALCOLM,2005-08-23 16:27:59.000,2005-08-26 11:11:59.000,10.99,Jon,JonStephens,Tanshui,Taiwan,2,Below Avg,Other
CHANCE RESURRECTION,4.99,CHANCE RESURRECTION,ESTHER CRAWFORD,2005-08-23 16:30:55.000,2005-08-28 20:57:55.000,22.99,Mike,MikeHillyer,Botshabelo,South Africa,1,Above Avg,Other
SHOCK CABIN,2.99,SHOCK CABIN,STEPHANIE MITCHELL,2006-02-14 15:16:03.000,,15.99,Mike,MikeHillyer,Yerevan,Armenia,1,Below Avg,Other
GREATEST NORTH,2.99,GREATEST NORTH,WANDA PATTERSON,2005-08-23 16:32:10.000,2005-08-24 18:16:10.000,24.99,Mike,MikeHillyer,Sincelejo,Colombia,1,Below Avg,Other
KISSING DOLLS,4.99,KISSING DOLLS,EVERETT BANDA,2005-08-23 16:33:33.000,2005-08-26 10:36:33.000,9.99,Jon,JonStephens,Bilbays,Egypt,2,Above Avg,Other
GANGS PRIDE,2.99,GANGS PRIDE,BRENT HARKINS,2005-08-23 16:34:31.000,2005-08-27 21:51:31.000,27.99,Jon,JonStephens,Sultanbeyli,Turkey,2,Below Avg,Other
BANG KWAI,3.99,BANG KWAI,MAURICE CRAWLEY,2005-08-23 16:42:53.000,2005-08-29 16:21:53.000,25.99,Jon,JonStephens,Coatzacoalcos,Mexico,2,Below Avg,Other
MALTESE HOPE,6.99,MALTESE HOPE,CLAUDE HERZOG,2005-08-23 16:43:54.000,2005-08-31 14:40:54.000,26.99,Jon,JonStephens,Benguela,Angola,2,Above Avg,Other
CHAMPION FLATLINERS,6.99,CHAMPION FLATLINERS,MARTIN BALES,2005-08-23 16:44:25.000,2005-08-29 13:58:25.000,21.99,Mike,MikeHillyer,Namibe,Angola,1,Above Avg,Other
HUNTER ALTER,6.99,HUNTER ALTER,MARK RINEHART,2005-08-23 16:44:31.000,2005-09-01 15:44:31.000,21.99,Jon,JonStephens,Tabuk,Saudi Arabia,2,Above Avg,Other
MYSTIC TRUMAN,0.99,MYSTIC TRUMAN,GUY BROWNLEE,2005-08-23 16:44:56.000,2005-08-24 22:42:56.000,19.99,Mike,MikeHillyer,Zhoushan,China,1,Below Avg,Other
JOON NORTHWEST,1.99,JOON NORTHWEST,ANDREA HENDERSON,2005-08-23 16:45:28.000,2005-08-27 20:18:28.000,23.99,Mike,MikeHillyer,Mahajanga,Madagascar,1,Below Avg,Other
INDIAN LOVE,2.99,INDIAN LOVE,JAIME NETTLES,2005-08-23 16:50:43.000,2005-08-29 20:19:43.000,26.99,Mike,MikeHillyer,Hunuco,Peru,1,Below Avg,Other
PAYCHECK WAIT,4.99,PAYCHECK WAIT,LOIS BUTLER,2005-08-23 16:50:53.000,2005-08-26 15:38:53.000,27.99,Jon,JonStephens,Bandar Seri Begawan,Brunei,2,Above Avg,Other
UPRISING UPTOWN,2.99,UPRISING UPTOWN,VICKI FIELDS,2005-08-23 16:54:09.000,2005-08-26 13:20:09.000,16.99,Jon,JonStephens,Witten,Germany,2,Below Avg,Other
OUTLAW HANKY,5.99,OUTLAW HANKY,KEVIN SCHULER,2005-08-23 16:56:14.000,2005-08-31 14:32:14.000,17.99,Mike,MikeHillyer,Birgunj,Nepal,1,Above Avg,Other
CONEHEADS SMOOCHY,4.99,CONEHEADS SMOOCHY,RHONDA KENNEDY,2005-08-23 16:57:43.000,2005-08-27 22:14:43.000,12.99,Mike,MikeHillyer,Apeldoorn,Netherlands,1,Above Avg,Other
SHOW LORD,4.99,SHOW LORD,WANDA PATTERSON,2005-08-23 16:58:12.000,2005-08-24 12:23:12.000,24.99,Mike,MikeHillyer,Sincelejo,Colombia,1,Above Avg,Other
INVASION CYCLONE,5.99,INVASION CYCLONE,JULIE SANCHEZ,2005-08-23 17:00:12.000,2005-08-31 21:12:12.000,12.99,Mike,MikeHillyer,A Corua (La Corua),Spain,1,Above Avg,Other
FAMILY SWEET,1.99,FAMILY SWEET,YVONNE WATKINS,2005-08-23 17:01:00.000,2005-08-28 12:50:00.000,24.99,Mike,MikeHillyer,Ocumare del Tuy,Venezuela,1,Below Avg,Other
MASSACRE USUAL,5.99,MASSACRE USUAL,BARRY LOVELACE,2005-08-23 17:02:00.000,2005-08-30 12:45:00.000,16.99,Jon,JonStephens,Kitwe,Zambia,2,Above Avg,Other
WEDDING APOLLO,0.99,WEDDING APOLLO,REGINA BERRY,2006-02-14 15:16:03.000,,14.99,Mike,MikeHillyer,Jinchang,China,1,Below Avg,Other
JUMPING WRATH,3.99,JUMPING WRATH,HAROLD MARTINO,2005-08-23 17:09:31.000,2005-08-30 17:15:31.000,18.99,Mike,MikeHillyer,Boa Vista,Brazil,1,Below Avg,Other
CANDIDATE PERDITION,6.99,CANDIDATE PERDITION,PERRY SWAFFORD,2005-08-23 17:09:56.000,2005-08-31 14:51:56.000,10.99,Jon,JonStephens,Quilmes,Argentina,2,Above Avg,Other
GLEAMING JAWBREAKER,4.99,GLEAMING JAWBREAKER,HELEN HARRIS,2005-08-23 17:12:31.000,2005-08-30 17:22:31.000,25.99,Mike,MikeHillyer,Bhopal,India,1,Above Avg,Other
SCALAWAG DUCK,4.99,SCALAWAG DUCK,BONNIE HUGHES,2005-08-23 17:13:01.000,2005-08-29 11:22:01.000,13.99,Jon,JonStephens,Cheju,South Korea,2,Above Avg,Other
STEEL SANTA,6.99,STEEL SANTA,ENRIQUE FORSYTHE,2005-08-23 17:16:28.000,2005-08-29 21:46:28.000,15.99,Jon,JonStephens,Patras,Greece,2,Above Avg,Other
DOWNHILL ENOUGH,1.99,DOWNHILL ENOUGH,WALLACE SLONE,2005-08-23 17:16:30.000,2005-08-27 18:02:30.000,19.99,Mike,MikeHillyer,Sokoto,Nigeria,1,Below Avg,Other
MUMMY CREATURES,4.99,MUMMY CREATURES,MAUREEN LITTLE,2005-08-23 17:19:17.000,2005-08-30 14:24:17.000,15.99,Jon,JonStephens,Asuncin,Paraguay,2,Above Avg,Other
WOMEN DORADO,3.99,WOMEN DORADO,BERNICE WILLIS,2005-08-23 17:28:03.000,2005-08-30 18:36:03.000,23.99,Mike,MikeHillyer,Batman,Turkey,1,Below Avg,Other
ENGLISH BULWORTH,3.99,ENGLISH BULWORTH,MARGIE WADE,2005-08-23 17:30:40.000,2005-08-29 14:12:40.000,18.99,Mike,MikeHillyer,Lengshuijiang,China,1,Below Avg,Other
ARMAGEDDON LOST,0.99,ARMAGEDDON LOST,PAMELA BAKER,2005-08-23 17:32:19.000,2005-08-24 21:05:19.000,10.99,Jon,JonStephens,Nanyang,China,2,Below Avg,Other
SHREK LICENSE,2.99,SHREK LICENSE,CHERYL MURPHY,2005-08-23 17:33:04.000,2005-08-26 17:38:04.000,15.99,Jon,JonStephens,Mysore,India,2,Below Avg,Other
RACER EGG,2.99,RACER EGG,MICHEAL FORMAN,2005-08-23 17:36:00.000,2005-08-28 15:32:00.000,19.99,Jon,JonStephens,Escobar,Argentina,2,Below Avg,Other
OPEN AFRICAN,4.99,OPEN AFRICAN,PATRICIA JOHNSON,2005-08-23 17:39:35.000,2005-08-25 23:23:35.000,16.99,Mike,MikeHillyer,San Bernardino,United States,1,Above Avg,USA
LOVE SUICIDES,2.99,LOVE SUICIDES,JUANITA MASON,2005-08-23 17:42:00.000,2005-08-31 22:32:00.000,21.99,Mike,MikeHillyer,Pune,India,1,Below Avg,Other
BORROWERS BEDAZZLED,0.99,BORROWERS BEDAZZLED,TOM MILNER,2005-08-23 17:42:42.000,2005-08-26 20:25:42.000,22.99,Mike,MikeHillyer,Abu Dhabi,United Arab Emirates,1,Below Avg,Other
BASIC EASY,2.99,BASIC EASY,RONNIE RICKETTS,2005-08-23 17:43:16.000,2005-08-24 21:55:16.000,18.99,Jon,JonStephens,Ziguinchor,Senegal,2,Below Avg,Other
PARTY KNOCK,4.99,PARTY KNOCK,ANDY VANHORN,2005-08-23 17:44:53.000,2005-09-01 19:14:53.000,11.99,Mike,MikeHillyer,Huejutla de Reyes,Mexico,1,Above Avg,Other
PIANIST OUTFIELD,2.99,PIANIST OUTFIELD,TAMARA NGUYEN,2005-08-23 17:47:40.000,2005-08-31 14:43:40.000,25.99,Jon,JonStephens,Anpolis,Brazil,2,Below Avg,Other
STORY SIDE,1.99,STORY SIDE,PHYLLIS FOSTER,2005-08-23 17:48:30.000,2005-08-31 21:17:30.000,27.99,Jon,JonStephens,Zalantun,China,2,Below Avg,Other
CLYDE THEORY,0.99,CLYDE THEORY,FELIX GAFFNEY,2005-08-23 17:49:26.000,2005-08-24 12:20:26.000,29.99,Mike,MikeHillyer,Vilnius,Lithuania,1,Below Avg,Other
SENSE GREEK,4.99,SENSE GREEK,SALLY PIERCE,2005-08-23 17:52:01.000,2005-08-24 20:40:01.000,23.99,Jon,JonStephens,Chandrapur,India,2,Above Avg,Other
ZORRO ARK,9.99,ZORRO ARK,LARRY THRASHER,2005-08-23 17:56:01.000,2005-08-31 21:49:01.000,18.99,Jon,JonStephens,Adana,Turkey,2,Above Avg,Other
IMAGE PRINCESS,5.99,IMAGE PRINCESS,TRACY HERRMANN,2005-08-23 17:57:28.000,2005-08-29 20:03:28.000,17.99,Mike,MikeHillyer,Loja,Ecuador,1,Above Avg,Other
FISH OPUS,3.99,FISH OPUS,PATSY DAVIDSON,2005-08-23 17:57:35.000,2005-08-28 14:16:35.000,22.99,Jon,JonStephens,Portoviejo,Ecuador,2,Below Avg,Other
GREEDY ROOTS,0.99,GREEDY ROOTS,GILBERT SLEDGE,2005-08-23 18:01:31.000,2005-08-24 16:27:31.000,14.99,Mike,MikeHillyer,York,United Kingdom,1,Below Avg,Other
BARBARELLA STREETCAR,2.99,BARBARELLA STREETCAR,WILMA RICHARDS,2005-08-23 18:05:10.000,2005-08-26 18:09:10.000,27.99,Mike,MikeHillyer,Bellevue,United States,1,Below Avg,USA
BAKED CLEOPATRA,6.99,BAKED CLEOPATRA,ARNOLD HAVENS,2005-08-23 18:06:54.000,2005-08-30 20:19:54.000,20.99,Jon,JonStephens,Santa Rosa,Philippines,2,Above Avg,Other
GORGEOUS BINGO,7.99,GORGEOUS BINGO,HILDA HOPKINS,2005-08-23 18:07:31.000,2005-09-01 22:27:31.000,26.99,Mike,MikeHillyer,Mandaluyong,Philippines,1,Above Avg,Other
GOODFELLAS SALUTE,4.99,GOODFELLAS SALUTE,BRANDY GRAVES,2005-08-23 18:08:19.000,2005-08-26 18:06:19.000,22.99,Jon,JonStephens,Warren,United States,2,Above Avg,USA
DOWNHILL ENOUGH,1.99,DOWNHILL ENOUGH,DARREN WINDHAM,2005-08-23 18:08:59.000,2005-08-27 12:20:59.000,19.99,Jon,JonStephens,Livorno,Italy,2,Below Avg,Other
ROSES TREASURE,4.99,ROSES TREASURE,BERNARD COLBY,2005-08-23 18:15:06.000,2005-08-26 18:09:06.000,23.99,Jon,JonStephens,Dhule (Dhulia),India,2,Above Avg,Other
JERICHO MULAN,2.99,JERICHO MULAN,MEGAN PALMER,2005-08-23 18:20:56.000,2005-08-24 18:20:56.000,29.99,Jon,JonStephens,Laiwu,China,2,Below Avg,Other
LOVE SUICIDES,0.99,LOVE SUICIDES,TONY CARRANZA,2005-08-23 18:23:11.000,2005-08-24 15:09:11.000,21.99,Mike,MikeHillyer,Koriyama,Japan,1,Below Avg,Other
ILLUSION AMELIE,5.99,ILLUSION AMELIE,TAMMY SANDERS,2005-08-23 18:23:24.000,2005-09-01 23:43:24.000,15.99,Jon,JonStephens,Changhwa,Taiwan,2,Above Avg,Other
HANKY OCTOBER,2.99,HANKY OCTOBER,DAN PAINE,2005-08-23 18:23:30.000,2005-08-27 17:04:30.000,26.99,Mike,MikeHillyer,Stockport,United Kingdom,1,Below Avg,Other
ARMAGEDDON LOST,3.99,ARMAGEDDON LOST,CARLOS COUGHLIN,2005-08-23 18:26:51.000,2005-08-31 16:12:51.000,10.99,Mike,MikeHillyer,Bhavnagar,India,1,Below Avg,Other
DRAGON SQUAD,1.99,DRAGON SQUAD,TANYA GILBERT,2005-08-23 18:28:09.000,2005-08-28 23:08:09.000,26.99,Mike,MikeHillyer,Naju,South Korea,1,Below Avg,Other
WYOMING STORM,4.99,WYOMING STORM,LEONARD SCHOFIELD,2005-08-23 18:31:40.000,2005-08-24 16:30:40.000,29.99,Jon,JonStephens,Tandil,Argentina,2,Above Avg,Other
SATURN NAME,4.99,SATURN NAME,JUNE CARROLL,2005-08-23 18:36:44.000,2005-08-26 12:41:44.000,18.99,Jon,JonStephens,Skikda,Algeria,2,Above Avg,Other
